ORDER_DATE,USER_NM,DESIGNATION,DESIGNATION_REPORT_TO,Path,METRIC_TYPE,VALUE
2024-10-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-10-01,Sales_User_36,SO,ASM East,2,Achieved,636000
2024-10-01,Sales_User_36,SO,ASM East,3,Incentive,50880
2024-11-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-11-01,Sales_User_36,SO,ASM East,2,Achieved,444000
2024-11-01,Sales_User_36,SO,ASM East,3,Incentive,0
2024-12-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-12-01,Sales_User_36,SO,ASM East,2,Achieved,690000
2024-12-01,Sales_User_36,SO,ASM East,3,Incentive,55200
2025-01-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-01-01,Sales_User_36,SO,ASM East,2,Achieved,498000
2025-01-01,Sales_User_36,SO,ASM East,3,Incentive,24900
2025-02-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-02-01,Sales_User_36,SO,ASM East,2,Achieved,744000
2025-02-01,Sales_User_36,SO,ASM East,3,Incentive,89280
2025-03-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-03-01,Sales_User_36,SO,ASM East,2,Achieved,491999
2025-03-01,Sales_User_36,SO,ASM East,3,Incentive,24599
2025-04-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-04-01,Sales_User_36,SO,ASM East,2,Achieved,486000
2025-04-01,Sales_User_36,SO,ASM East,3,Incentive,24300
2025-05-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-05-01,Sales_User_36,SO,ASM East,2,Achieved,432000
2025-05-01,Sales_User_36,SO,ASM East,3,Incentive,0
2025-06-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-06-01,Sales_User_36,SO,ASM East,2,Achieved,588000
2025-06-01,Sales_User_36,SO,ASM East,3,Incentive,29400
2025-07-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-07-01,Sales_User_36,SO,ASM East,2,Achieved,624000
2025-07-01,Sales_User_36,SO,ASM East,3,Incentive,49920
2025-08-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-08-01,Sales_User_36,SO,ASM East,2,Achieved,444000
2025-08-01,Sales_User_36,SO,ASM East,3,Incentive,0
2025-09-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-09-01,Sales_User_36,SO,ASM East,2,Achieved,702000
2025-09-01,Sales_User_36,SO,ASM East,3,Incentive,56160
2025-10-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-10-01,Sales_User_36,SO,ASM East,2,Achieved,582000
2025-10-01,Sales_User_36,SO,ASM East,3,Incentive,29100
2025-11-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-11-01,Sales_User_36,SO,ASM East,2,Achieved,606000
2025-11-01,Sales_User_36,SO,ASM East,3,Incentive,48480
2025-12-01,Sales_User_36,SO,ASM East,1,Target,600000
2025-12-01,Sales_User_36,SO,ASM East,2,Achieved,576000
2025-12-01,Sales_User_36,SO,ASM East,3,Incentive,28800
2024-01-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-01-01,Sales_User_37,TSI,ASM East,2,Achieved,752000
2024-01-01,Sales_User_37,TSI,ASM East,3,Incentive,37600
2024-02-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-02-01,Sales_User_37,TSI,ASM East,2,Achieved,832000
2024-02-01,Sales_User_37,TSI,ASM East,3,Incentive,66560
2024-03-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-03-01,Sales_User_37,TSI,ASM East,2,Achieved,632000
2024-03-01,Sales_User_37,TSI,ASM East,3,Incentive,0
2024-04-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-04-01,Sales_User_37,TSI,ASM East,2,Achieved,648000
2024-04-01,Sales_User_37,TSI,ASM East,3,Incentive,32400
2024-05-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-05-01,Sales_User_37,TSI,ASM East,2,Achieved,976000
2024-05-01,Sales_User_37,TSI,ASM East,3,Incentive,117120
2024-06-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-06-01,Sales_User_37,TSI,ASM East,2,Achieved,1016000
2024-06-01,Sales_User_37,TSI,ASM East,3,Incentive,121920
2024-07-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-07-01,Sales_User_37,TSI,ASM East,2,Achieved,736000
2024-07-01,Sales_User_37,TSI,ASM East,3,Incentive,36800
2024-08-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-08-01,Sales_User_37,TSI,ASM East,2,Achieved,688000
2024-08-01,Sales_User_37,TSI,ASM East,3,Incentive,34400
2024-09-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-09-01,Sales_User_37,TSI,ASM East,2,Achieved,872000
2024-09-01,Sales_User_37,TSI,ASM East,3,Incentive,69760
2024-10-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-10-01,Sales_User_37,TSI,ASM East,2,Achieved,760000
2024-10-01,Sales_User_37,TSI,ASM East,3,Incentive,38000
2024-11-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-11-01,Sales_User_37,TSI,ASM East,2,Achieved,576000
2024-11-01,Sales_User_37,TSI,ASM East,3,Incentive,0
2024-12-01,Sales_User_37,TSI,ASM East,1,Target,800000
2024-12-01,Sales_User_37,TSI,ASM East,2,Achieved,632000
2024-12-01,Sales_User_37,TSI,ASM East,3,Incentive,0
2025-01-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-01-01,Sales_User_37,TSI,ASM East,2,Achieved,903999
2025-01-01,Sales_User_37,TSI,ASM East,3,Incentive,72319
2025-02-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-02-01,Sales_User_37,TSI,ASM East,2,Achieved,880000
2025-02-01,Sales_User_37,TSI,ASM East,3,Incentive,70400
2025-03-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-03-01,Sales_User_37,TSI,ASM East,2,Achieved,576000
2025-03-01,Sales_User_37,TSI,ASM East,3,Incentive,0
2025-04-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-04-01,Sales_User_37,TSI,ASM East,2,Achieved,664000
2025-04-01,Sales_User_37,TSI,ASM East,3,Incentive,33200
2025-05-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-05-01,Sales_User_37,TSI,ASM East,2,Achieved,672000
2025-05-01,Sales_User_37,TSI,ASM East,3,Incentive,33600
2025-06-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-06-01,Sales_User_37,TSI,ASM East,2,Achieved,880000
2025-06-01,Sales_User_37,TSI,ASM East,3,Incentive,70400
2025-07-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-07-01,Sales_User_37,TSI,ASM East,2,Achieved,568000
2025-07-01,Sales_User_37,TSI,ASM East,3,Incentive,0
2025-08-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-08-01,Sales_User_37,TSI,ASM East,2,Achieved,608000
2025-08-01,Sales_User_37,TSI,ASM East,3,Incentive,0
2025-09-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-09-01,Sales_User_37,TSI,ASM East,2,Achieved,944000
2025-09-01,Sales_User_37,TSI,ASM East,3,Incentive,75520
2025-10-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-10-01,Sales_User_37,TSI,ASM East,2,Achieved,648000
2025-10-01,Sales_User_37,TSI,ASM East,3,Incentive,32400
2025-11-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-11-01,Sales_User_37,TSI,ASM East,2,Achieved,872000
2025-11-01,Sales_User_37,TSI,ASM East,3,Incentive,69760
2025-12-01,Sales_User_37,TSI,ASM East,1,Target,800000
2025-12-01,Sales_User_37,TSI,ASM East,2,Achieved,672000
2025-12-01,Sales_User_37,TSI,ASM East,3,Incentive,33600
2024-01-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-01-01,Sales_User_38,SO,ASM South,2,Achieved,456000
2024-01-01,Sales_User_38,SO,ASM South,3,Incentive,0
2024-02-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-02-01,Sales_User_38,SO,ASM South,2,Achieved,510000
2024-02-01,Sales_User_38,SO,ASM South,3,Incentive,25500
2024-03-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-03-01,Sales_User_38,SO,ASM South,2,Achieved,677999
2024-03-01,Sales_User_38,SO,ASM South,3,Incentive,54239
2024-04-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-04-01,Sales_User_38,SO,ASM South,2,Achieved,726000
2024-04-01,Sales_User_38,SO,ASM South,3,Incentive,87120
2024-05-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-05-01,Sales_User_38,SO,ASM South,2,Achieved,720000
2024-05-01,Sales_User_38,SO,ASM South,3,Incentive,86400
2024-06-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-06-01,Sales_User_38,SO,ASM South,2,Achieved,564000
2024-06-01,Sales_User_38,SO,ASM South,3,Incentive,28200
2024-07-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-07-01,Sales_User_38,SO,ASM South,2,Achieved,660000
2024-07-01,Sales_User_38,SO,ASM South,3,Incentive,52800
2024-08-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-08-01,Sales_User_38,SO,ASM South,2,Achieved,491999
2024-08-01,Sales_User_38,SO,ASM South,3,Incentive,24599
2024-09-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-09-01,Sales_User_38,SO,ASM South,2,Achieved,528000
2024-09-01,Sales_User_38,SO,ASM South,3,Incentive,26400
2024-10-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-10-01,Sales_User_38,SO,ASM South,2,Achieved,744000
2024-10-01,Sales_User_38,SO,ASM South,3,Incentive,89280
2024-11-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-11-01,Sales_User_38,SO,ASM South,2,Achieved,426000
2024-11-01,Sales_User_38,SO,ASM South,3,Incentive,0
2024-12-01,Sales_User_38,SO,ASM South,1,Target,600000
2024-12-01,Sales_User_38,SO,ASM South,2,Achieved,450000
2024-12-01,Sales_User_38,SO,ASM South,3,Incentive,0
2025-01-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-01-01,Sales_User_38,SO,ASM South,2,Achieved,491999
2025-01-01,Sales_User_38,SO,ASM South,3,Incentive,24599
2025-02-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-02-01,Sales_User_38,SO,ASM South,2,Achieved,432000
2025-02-01,Sales_User_38,SO,ASM South,3,Incentive,0
2025-03-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-03-01,Sales_User_38,SO,ASM South,2,Achieved,486000
2025-03-01,Sales_User_38,SO,ASM South,3,Incentive,24300
2025-04-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-04-01,Sales_User_38,SO,ASM South,2,Achieved,630000
2025-04-01,Sales_User_38,SO,ASM South,3,Incentive,50400
2025-05-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-05-01,Sales_User_38,SO,ASM South,2,Achieved,570000
2025-05-01,Sales_User_38,SO,ASM South,3,Incentive,28500
2025-06-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-06-01,Sales_User_38,SO,ASM South,2,Achieved,744000
2025-06-01,Sales_User_38,SO,ASM South,3,Incentive,89280
2025-07-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-07-01,Sales_User_38,SO,ASM South,2,Achieved,714000
2025-07-01,Sales_User_38,SO,ASM South,3,Incentive,57120
2025-08-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-08-01,Sales_User_38,SO,ASM South,2,Achieved,546000
2025-08-01,Sales_User_38,SO,ASM South,3,Incentive,27300
2025-09-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-09-01,Sales_User_38,SO,ASM South,2,Achieved,516000
2025-09-01,Sales_User_38,SO,ASM South,3,Incentive,25800
2025-10-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-10-01,Sales_User_38,SO,ASM South,2,Achieved,558000
2025-10-01,Sales_User_38,SO,ASM South,3,Incentive,27900
2025-11-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-11-01,Sales_User_38,SO,ASM South,2,Achieved,630000
2025-11-01,Sales_User_38,SO,ASM South,3,Incentive,50400
2025-12-01,Sales_User_38,SO,ASM South,1,Target,600000
2025-12-01,Sales_User_38,SO,ASM South,2,Achieved,516000
2025-12-01,Sales_User_38,SO,ASM South,3,Incentive,25800
2024-01-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-01-01,Sales_User_39,TSI,ASM South,2,Achieved,856000
2024-01-01,Sales_User_39,TSI,ASM South,3,Incentive,68480
2024-02-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-02-01,Sales_User_39,TSI,ASM South,2,Achieved,760000
2024-02-01,Sales_User_39,TSI,ASM South,3,Incentive,38000
2024-03-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-03-01,Sales_User_39,TSI,ASM South,2,Achieved,824000
2024-03-01,Sales_User_39,TSI,ASM South,3,Incentive,65920
2024-04-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-04-01,Sales_User_39,TSI,ASM South,2,Achieved,768000
2024-04-01,Sales_User_39,TSI,ASM South,3,Incentive,38400
2024-05-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-05-01,Sales_User_39,TSI,ASM South,2,Achieved,704000
2024-05-01,Sales_User_39,TSI,ASM South,3,Incentive,35200
2024-06-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-06-01,Sales_User_39,TSI,ASM South,2,Achieved,1016000
2024-06-01,Sales_User_39,TSI,ASM South,3,Incentive,121920
2024-07-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-07-01,Sales_User_39,TSI,ASM South,2,Achieved,927999
2024-07-01,Sales_User_39,TSI,ASM South,3,Incentive,74239
2024-08-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-08-01,Sales_User_39,TSI,ASM South,2,Achieved,624000
2024-08-01,Sales_User_39,TSI,ASM South,3,Incentive,0
2024-09-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-09-01,Sales_User_39,TSI,ASM South,2,Achieved,976000
2024-09-01,Sales_User_39,TSI,ASM South,3,Incentive,117120
2024-10-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-10-01,Sales_User_39,TSI,ASM South,2,Achieved,792000
2024-10-01,Sales_User_39,TSI,ASM South,3,Incentive,39600
2024-11-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-11-01,Sales_User_39,TSI,ASM South,2,Achieved,992000
2024-11-01,Sales_User_39,TSI,ASM South,3,Incentive,119040
2024-12-01,Sales_User_39,TSI,ASM South,1,Target,800000
2024-12-01,Sales_User_39,TSI,ASM South,2,Achieved,944000
2024-12-01,Sales_User_39,TSI,ASM South,3,Incentive,75520
2025-01-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-01-01,Sales_User_39,TSI,ASM South,2,Achieved,768000
2025-01-01,Sales_User_39,TSI,ASM South,3,Incentive,38400
2025-02-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-02-01,Sales_User_39,TSI,ASM South,2,Achieved,568000
2025-02-01,Sales_User_39,TSI,ASM South,3,Incentive,0
2025-03-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-03-01,Sales_User_39,TSI,ASM South,2,Achieved,688000
2025-03-01,Sales_User_39,TSI,ASM South,3,Incentive,34400
2025-04-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-04-01,Sales_User_39,TSI,ASM South,2,Achieved,816000
2025-04-01,Sales_User_39,TSI,ASM South,3,Incentive,65280
2025-05-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-05-01,Sales_User_39,TSI,ASM South,2,Achieved,864000
2025-05-01,Sales_User_39,TSI,ASM South,3,Incentive,69120
2025-06-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-06-01,Sales_User_39,TSI,ASM South,2,Achieved,680000
2025-06-01,Sales_User_39,TSI,ASM South,3,Incentive,34000
2025-07-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-07-01,Sales_User_39,TSI,ASM South,2,Achieved,624000
2025-07-01,Sales_User_39,TSI,ASM South,3,Incentive,0
2025-08-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-08-01,Sales_User_39,TSI,ASM South,2,Achieved,960000
2025-08-01,Sales_User_39,TSI,ASM South,3,Incentive,115200
2025-09-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-09-01,Sales_User_39,TSI,ASM South,2,Achieved,1032000
2025-09-01,Sales_User_39,TSI,ASM South,3,Incentive,123840
2025-10-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-10-01,Sales_User_39,TSI,ASM South,2,Achieved,816000
2025-10-01,Sales_User_39,TSI,ASM South,3,Incentive,65280
2025-11-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-11-01,Sales_User_39,TSI,ASM South,2,Achieved,640000
2025-11-01,Sales_User_39,TSI,ASM South,3,Incentive,32000
2025-12-01,Sales_User_39,TSI,ASM South,1,Target,800000
2025-12-01,Sales_User_39,TSI,ASM South,2,Achieved,688000
2025-12-01,Sales_User_39,TSI,ASM South,3,Incentive,34400
2024-01-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-01-01,Sales_User_40,TSI,ASM West,2,Achieved,568000
2024-01-01,Sales_User_40,TSI,ASM West,3,Incentive,0
2024-02-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-02-01,Sales_User_40,TSI,ASM West,2,Achieved,1000000
2024-02-01,Sales_User_40,TSI,ASM West,3,Incentive,120000
2024-03-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-03-01,Sales_User_40,TSI,ASM West,2,Achieved,616000
2024-03-01,Sales_User_40,TSI,ASM West,3,Incentive,0
2024-04-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-04-01,Sales_User_40,TSI,ASM West,2,Achieved,840000
2024-04-01,Sales_User_40,TSI,ASM West,3,Incentive,67200
2024-05-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-05-01,Sales_User_40,TSI,ASM West,2,Achieved,688000
2024-05-01,Sales_User_40,TSI,ASM West,3,Incentive,34400
2024-06-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-06-01,Sales_User_40,TSI,ASM West,2,Achieved,824000
2024-06-01,Sales_User_40,TSI,ASM West,3,Incentive,65920
2024-07-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-07-01,Sales_User_40,TSI,ASM West,2,Achieved,872000
2024-07-01,Sales_User_40,TSI,ASM West,3,Incentive,69760
2024-08-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-08-01,Sales_User_40,TSI,ASM West,2,Achieved,960000
2024-08-01,Sales_User_40,TSI,ASM West,3,Incentive,115200
2024-09-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-09-01,Sales_User_40,TSI,ASM West,2,Achieved,656000
2024-09-01,Sales_User_40,TSI,ASM West,3,Incentive,32800
2024-10-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-10-01,Sales_User_40,TSI,ASM West,2,Achieved,568000
2024-10-01,Sales_User_40,TSI,ASM West,3,Incentive,0
2024-11-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-11-01,Sales_User_40,TSI,ASM West,2,Achieved,624000
2024-11-01,Sales_User_40,TSI,ASM West,3,Incentive,0
2024-12-01,Sales_User_40,TSI,ASM West,1,Target,800000
2024-12-01,Sales_User_40,TSI,ASM West,2,Achieved,992000
2024-12-01,Sales_User_40,TSI,ASM West,3,Incentive,119040
2025-01-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-01-01,Sales_User_40,TSI,ASM West,2,Achieved,976000
2025-01-01,Sales_User_40,TSI,ASM West,3,Incentive,117120
2025-02-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-02-01,Sales_User_40,TSI,ASM West,2,Achieved,848000
2025-02-01,Sales_User_40,TSI,ASM West,3,Incentive,67840
2025-03-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-03-01,Sales_User_40,TSI,ASM West,2,Achieved,848000
2025-03-01,Sales_User_40,TSI,ASM West,3,Incentive,67840
2025-04-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-04-01,Sales_User_40,TSI,ASM West,2,Achieved,880000
2025-04-01,Sales_User_40,TSI,ASM West,3,Incentive,70400
2025-05-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-05-01,Sales_User_40,TSI,ASM West,2,Achieved,648000
2025-05-01,Sales_User_40,TSI,ASM West,3,Incentive,32400
2025-06-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-06-01,Sales_User_40,TSI,ASM West,2,Achieved,1000000
2025-06-01,Sales_User_40,TSI,ASM West,3,Incentive,120000
2025-07-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-07-01,Sales_User_40,TSI,ASM West,2,Achieved,760000
2025-07-01,Sales_User_40,TSI,ASM West,3,Incentive,38000
2025-08-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-08-01,Sales_User_40,TSI,ASM West,2,Achieved,744000
2025-08-01,Sales_User_40,TSI,ASM West,3,Incentive,37200
2025-09-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-09-01,Sales_User_40,TSI,ASM West,2,Achieved,808000
2025-09-01,Sales_User_40,TSI,ASM West,3,Incentive,64640
2025-10-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-10-01,Sales_User_40,TSI,ASM West,2,Achieved,584000
2025-10-01,Sales_User_40,TSI,ASM West,3,Incentive,0
2025-11-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-11-01,Sales_User_40,TSI,ASM West,2,Achieved,640000
2025-11-01,Sales_User_40,TSI,ASM West,3,Incentive,32000
2025-12-01,Sales_User_40,TSI,ASM West,1,Target,800000
2025-12-01,Sales_User_40,TSI,ASM West,2,Achieved,911999
2025-12-01,Sales_User_40,TSI,ASM West,3,Incentive,72959
